15,22,20,23,10,11,1,5,6,16,8,24,14,12,0,13,4,19,9,7,2,21,17,3,18
2,16,20,17,14,11,4,5,0,15,22,1,6,7,8,12,23,19,3,21,10,24,13,18,9
23,0,14,20,13,12,19,7,1,11,4,5,22,15,16,18,10,21,8,17,6,9,2,24,3
15,9,4,20,7,16,18,19,5,8,3,14,23,17,6,12,2,0,11,1,10,22,21,13,24
21,9,15,8,17,19,11,0,18,1,10,4,12,24,14,7,13,16,20,23,2,22,5,3,6
15,14,3,10,18,12,24,0,6,21,13,1,16,8,5,20,23,17,22,9,11,4,7,2,19
4,0,9,19,3,22,8,18,13,24,10,16,15,5,6,11,1,14,2,21,17,23,12,7,20
6,0,7,13,1,2,21,11,23,18,10,9,15,22,14,12,8,19,16,17,24,5,4,3,20
12,7,10,15,19,0,3,14,11,2,20,22,18,23,4,8,13,16,17,6,5,24,21,9,1
1,16,0,23,5,17,9,15,4,11,8,18,22,21,2,13,20,7,6,3,14,10,19,12,24
16,3,21,8,20,0,19,22,2,18,6,10,17,4,13,9,1,23,24,12,11,15,7,5,14
19,16,11,0,18,14,12,15,23,9,2,8,10,21,3,4,20,13,22,24,1,6,7,5,17
14,4,10,13,19,17,23,8,7,1,3,21,11,5,24,16,20,2,9,6,18,15,22,0,12
7,1,4,13,19,0,8,10,12,21,22,11,15,23,2,6,16,3,20,24,5,9,14,18,17
6,17,5,16,1,7,10,24,2,9,23,12,4,22,14,15,3,20,19,13,8,0,18,11,21
18,11,14,5,20,16,8,12,9,22,21,19,6,4,13,1,10,23,24,17,7,3,15,0,2
18,3,4,20,14,1,6,11,7,16,12,0,15,17,22,9,21,13,2,24,23,19,5,8,10
14,5,17,4,10,3,24,13,15,2,16,20,22,7,9,8,19,0,23,6,12,1,11,18,21
21,6,15,12,1,0,9,13,22,4,20,16,24,7,23,14,18,8,5,10,3,17,11,19,2
17,12,7,9,1,5,22,0,24,16,8,18,3,20,23,13,6,19,21,4,15,2,14,11,10
20,2,1,9,13,11,19,6,23,7,18,5,3,14,24,15,4,10,0,8,17,22,21,12,16
3,21,17,22,9,13,2,4,10,24,19,15,7,20,5,11,0,6,14,1,8,23,16,18,12
20,24,8,16,13,9,14,12,10,17,22,2,11,3,7,4,15,1,0,19,5,21,18,23,6
7,11,1,22,19,23,17,12,24,21,10,15,5,14,8,16,13,9,0,18,2,3,20,4,6
11,8,13,23,16,6,12,21,2,15,19,4,18,9,10,3,20,22,14,5,7,17,24,0,1
13,10,11,2,23,24,6,8,12,7,16,14,4,18,19,9,1,0,21,15,5,22,3,17,20
8,10,5,13,17,21,24,7,6,19,14,20,2,15,3,9,12,22,11,18,16,0,23,1,4
14,4,8,7,5,22,0,21,9,13,1,12,16,23,17,20,15,24,18,6,10,11,19,2,3
12,5,1,9,14,20,24,16,19,10,13,6,8,21,0,7,17,22,23,11,4,15,3,18,2
16,2,21,8,1,3,4,24,23,5,11,7,18,12,9,10,17,15,19,20,13,22,14,0,6
7,2,8,9,14,4,17,0,11,23,18,13,1,19,15,20,10,16,21,24,22,6,12,3,5
9,24,12,15,13,4,8,1,6,10,0,17,16,20,23,2,18,21,22,3,19,14,7,5,11
13,17,16,20,5,10,6,19,14,11,2,9,4,3,12,8,24,18,21,7,15,1,22,0,23
12,22,19,18,8,14,16,13,15,5,24,9,17,6,11,21,10,1,20,4,2,3,0,23,7
13,21,20,14,3,24,19,12,17,15,6,1,23,9,11,4,2,7,0,10,22,5,8,16,18
10,1,8,21,9,0,14,11,17,22,3,5,15,6,20,16,4,2,12,18,23,19,13,7,24
6,21,7,12,10,9,15,13,18,1,22,4,5,17,19,23,11,0,24,8,14,2,3,16,20
9,22,19,8,2,21,5,4,18,7,20,15,23,1,16,24,3,11,14,13,0,12,17,6,10
8,14,15,9,4,5,13,18,6,2,12,0,21,7,1,20,11,24,3,22,19,10,17,23,16
16,3,2,12,7,14,15,13,17,23,0,20,1,11,4,18,5,19,6,8,24,9,22,21,10
3,4,22,24,6,21,18,0,15,17,7,13,8,12,5,19,23,10,16,11,20,14,1,9,2
16,17,8,10,2,24,11,4,3,1,5,19,7,12,6,23,0,22,21,20,18,9,14,13,15
11,14,17,6,20,18,21,8,10,23,24,19,22,15,12,13,7,3,5,16,4,2,1,0,9
23,11,3,5,4,22,2,7,0,1,10,21,12,18,6,8,16,15,14,17,9,13,19,20,24
10,24,8,17,2,13,16,7,12,6,20,9,22,15,0,23,21,3,18,11,4,14,19,1,5
7,1,19,2,3,15,24,6,23,9,13,18,10,22,17,5,12,0,11,16,14,4,8,21,20
7,13,2,8,12,14,18,4,23,11,1,16,9,10,0,24,5,3,17,19,21,15,6,20,22
20,0,21,12,17,19,23,22,4,1,2,13,16,8,9,3,6,7,18,11,15,24,10,5,14
20,21,13,8,17,19,24,18,7,22,1,23,10,9,2,11,5,15,4,3,0,12,6,14,16
21,23,10,13,22,2,9,1,0,17,8,4,19,24,6,7,14,11,18,3,16,5,12,20,15
4,21,20,14,17,0,6,23,19,3,8,2,22,10,24,11,1,15,9,13,16,7,12,18,5
19,14,9,22,4,16,5,7,6,3,24,17,10,23,2,15,0,13,12,11,8,21,18,1,20
20,24,21,3,11,22,12,8,23,18,16,7,15,2,17,13,4,6,14,10,19,1,0,5,9
12,9,22,11,1,14,15,17,20,8,23,5,13,10,0,2,4,24,21,19,7,6,18,16,3
17,18,10,15,6,24,14,11,21,23,9,5,1,20,19,3,4,12,13,8,16,7,0,2,22
11,16,6,4,23,2,0,10,21,13,24,5,1,12,22,7,8,9,17,14,20,3,15,19,18
14,13,23,5,4,0,10,20,3,15,2,6,18,19,7,9,8,21,12,1,22,16,11,17,24
5,22,16,0,6,18,23,8,4,3,21,7,15,10,14,20,17,11,2,1,24,9,19,13,12
19,12,15,13,3,2,0,20,9,1,11,24,10,23,8,21,7,18,16,22,14,17,6,4,5
5,10,3,14,0,20,16,23,1,2,24,11,9,12,4,17,6,7,15,19,8,13,18,22,21
19,15,24,8,13,22,5,21,1,10,12,16,11,9,23,7,17,14,6,20,4,0,18,2,3
0,20,10,12,24,21,6,4,13,1,9,16,18,5,17,22,11,8,15,14,2,19,3,7,23
13,10,21,7,17,9,3,18,8,12,1,14,19,5,16,22,0,23,6,20,24,4,15,11,2
22,12,14,11,7,3,13,0,2,21,24,8,18,9,1,17,5,19,20,23,10,16,6,15,4
0,19,13,10,5,21,18,15,12,8,7,9,22,3,4,24,20,1,2,23,17,11,16,14,6
20,17,11,16,0,14,3,18,13,24,2,21,5,8,10,1,15,4,22,23,9,7,6,19,12
12,2,16,3,13,11,23,19,18,10,17,1,21,8,6,7,0,22,4,5,20,15,24,9,14
20,2,13,14,8,17,11,16,4,10,6,22,12,18,24,15,7,0,19,3,23,21,5,1,9
16,15,20,11,2,24,7,21,13,22,12,8,10,4,5,9,0,6,19,18,1,14,17,23,3
21,12,19,0,7,22,24,18,11,14,2,8,10,5,13,17,6,16,9,15,3,23,20,1,4
15,23,7,16,20,13,12,8,24,14,6,0,22,3,10,17,21,5,19,4,18,1,11,2,9
12,20,17,24,8,19,23,15,13,1,14,6,18,10,7,16,2,3,11,21,5,22,0,4,9
6,11,7,23,9,12,19,13,1,22,21,15,4,18,10,0,2,8,17,3,5,14,24,20,16
9,13,24,21,10,4,11,22,18,7,12,17,16,5,23,14,3,8,2,20,0,15,1,6,19
2,6,16,4,19,7,21,12,8,22,9,15,13,3,18,23,1,20,5,11,0,24,10,17,14
5,18,19,22,24,20,4,11,9,3,0,21,7,10,1,14,8,17,16,6,13,15,23,2,12
3,4,19,22,11,14,6,17,12,20,18,13,7,15,24,0,8,5,2,21,1,16,23,10,9
22,12,3,11,9,6,15,1,14,17,10,8,4,13,16,23,7,21,0,5,24,19,18,2,20
2,18,16,4,12,5,24,21,13,0,11,6,8,9,15,19,1,10,22,3,14,7,17,23,20
9,19,14,3,16,23,11,20,7,2,21,18,0,8,17,15,10,12,22,24,5,13,4,6,1
24,20,10,6,5,1,18,15,17,14,9,21,11,7,8,3,2,4,16,19,12,22,23,13,0
23,5,1,16,4,17,6,12,19,18,3,9,20,24,14,11,2,21,10,22,0,15,13,8,7
19,15,21,9,1,20,10,6,4,2,8,17,23,16,5,22,14,18,0,3,13,12,24,11,7
22,18,16,4,10,23,12,3,9,13,24,2,20,14,1,11,7,21,6,5,15,17,0,8,19
1,4,8,15,16,0,23,24,14,21,22,2,7,10,19,11,13,20,12,5,3,9,6,18,17
2,12,11,22,4,14,9,18,6,21,20,19,0,23,7,24,10,8,15,16,13,3,5,1,17
7,4,6,9,18,14,20,8,22,2,15,17,5,1,0,12,21,24,16,11,23,3,19,10,13
6,14,7,1,11,22,9,15,5,8,17,24,13,0,2,21,3,20,10,18,23,4,16,19,12
3,14,13,17,22,12,6,21,4,1,0,18,11,23,5,24,8,19,10,16,7,2,20,9,15
1,3,19,21,20,13,24,17,0,6,11,23,16,5,7,14,18,22,10,8,9,2,4,15,12
19,1,12,8,2,13,22,23,14,6,3,24,11,17,10,20,21,15,16,4,9,7,5,18,0
21,14,5,23,6,13,8,7,19,12,18,3,2,24,10,0,9,17,16,11,15,20,1,22,4
18,20,4,1,21,19,15,17,12,10,3,24,16,23,7,9,2,6,8,0,13,11,22,5,14
10,20,15,1,17,9,16,13,18,5,4,19,21,3,8,6,12,22,24,2,14,7,11,23,0
7,20,16,0,11,3,19,13,8,4,22,21,9,18,10,23,24,14,1,6,2,5,15,17,12
8,24,10,2,13,0,3,20,22,6,1,23,4,11,14,19,18,15,5,17,9,16,12,21,7
6,10,8,22,14,7,18,21,23,9,3,24,2,0,20,1,5,4,19,15,11,12,17,13,16
15,22,12,14,1,11,2,24,7,23,16,13,18,6,10,9,3,19,5,0,4,20,21,8,17
4,16,10,7,6,13,21,12,19,14,17,20,1,5,22,15,8,24,23,18,3,0,11,2,9
4,9,15,18,7,23,22,24,12,8,16,14,5,19,1,2,0,17,3,13,11,20,6,21,10
14,3,19,15,4,10,21,1,11,12,0,17,7,5,9,16,2,6,18,8,20,23,24,13,22
18,16,0,7,12,14,20,23,5,8,11,4,17,15,24,9,3,10,19,6,21,1,13,2,22
5,2,17,11,6,22,0,10,21,7,24,20,13,8,23,18,14,16,4,3,19,1,9,12,15
24,4,22,7,14,2,5,13,1,0,19,16,23,12,15,3,9,21,20,18,17,8,11,10,6
1,14,23,22,2,3,4,20,6,16,9,8,11,5,17,10,21,0,24,15,18,19,12,13,7
3,24,19,5,11,7,13,2,15,10,17,4,20,8,16,0,6,14,1,21,12,23,22,18,9
22,13,17,12,3,0,23,4,19,10,6,15,24,18,14,20,9,11,2,21,8,1,7,16,5
20,3,6,23,8,17,14,1,18,0,15,16,12,9,7,13,21,4,2,22,11,19,24,10,5
23,22,17,13,3,24,2,0,6,9,7,12,16,15,19,11,8,4,1,10,14,20,18,5,21
16,9,7,5,18,0,1,6,11,22,8,2,20,13,15,4,24,23,14,10,19,21,17,3,12
22,24,17,4,8,2,0,12,14,7,15,13,11,21,5,3,18,1,20,10,6,9,23,16,19
12,10,21,19,22,17,3,9,0,18,8,15,13,11,16,23,4,1,5,14,24,7,20,6,2
21,18,13,7,19,3,14,6,10,15,16,23,4,24,9,20,8,22,1,2,5,0,12,11,17
14,20,1,19,5,9,24,3,11,17,7,6,13,12,4,0,2,8,21,16,22,23,18,15,10
19,8,21,11,1,5,2,0,4,14,24,16,12,6,13,10,17,3,22,23,20,18,15,9,7
17,23,0,7,24,21,4,8,3,19,22,14,2,11,9,12,1,15,5,6,13,18,16,10,20
10,23,21,12,9,14,8,6,16,1,17,24,15,7,13,5,11,22,3,0,20,2,18,4,19
18,8,1,23,10,6,17,21,16,9,11,20,14,15,22,3,13,19,0,2,5,4,24,12,7
19,23,2,15,22,10,18,14,24,9,17,6,0,11,7,3,20,16,4,13,21,12,1,8,5
22,21,4,6,1,24,16,2,19,17,8,0,3,18,10,15,14,12,9,5,23,13,7,11,20
