# partial solutions to the 400 random instances in 400-random.txt
# this file is incomplete because some instances remained unsolved after
# three weeks of searching.
21,7,8,15,14,6,20,18,17,23,22,9,3,5,12,16,19,2,1,13,10,0,11,24,4 101   3847843932 16,11,6,5,0,1,2,7,12,13,8,3,2,7,12,17,16,11,10,5,6,7,12,17,18,13,8,3,2,7,12,17,22,21,16,11,10,15,20,21,16,11,12,13,14,9,4,3,2,1,6,11,12,17,18,23,22,21,16,11,10,5,0,1,6,5,10,15,16,11,12,13,14,19,24,23,18,13,8,9,14,19,24,23,18,13,8,9,14,13,8,7,2,3,4,9,8,7,6,5,0
11,21,22,18,9,15,1,13,5,2,4,3,20,16,10,17,14,7,23,6,12,8,19,0,24  99   5186817821 18,13,8,7,2,1,6,11,10,5,0,1,6,11,12,17,16,11,12,7,6,11,12,13,8,7,2,3,8,13,14,19,18,17,22,21,16,15,20,21,16,11,12,13,14,19,18,17,22,21,16,15,10,11,12,7,2,1,6,5,10,11,12,7,8,13,14,19,18,17,12,13,18,17,16,11,12,7,8,9,4,3,2,7,8,13,12,17,22,21,16,11,6,1,2,7,6,1,0
7,21,18,15,14,9,11,12,17,19,23,1,3,20,10,0,2,8,5,24,22,13,4,6,16 105   5960443561 10,11,6,1,2,7,12,13,18,17,16,11,6,5,10,11,12,13,8,7,6,1,2,3,8,7,12,17,22,21,16,15,10,11,6,7,2,1,0,5,6,7,12,17,16,11,6,7,12,13,14,9,4,3,8,7,12,13,18,23,24,19,14,9,8,3,4,9,8,13,18,17,22,23,18,17,16,21,20,15,10,11,12,13,18,17,22,21,20,15,10,11,12,7,2,1,6,11,16,17,12,7,2,1,0
17,24,15,20,23,9,16,0,4,11,8,14,5,22,1,12,13,10,3,19,7,6,2,21,18 109  18746508538 12,11,6,1,2,7,6,5,0,1,2,3,8,9,14,13,12,7,8,9,4,3,8,13,18,19,14,9,8,13,12,17,16,11,10,5,0,1,2,7,6,1,2,3,8,7,12,11,6,7,12,17,22,23,24,19,14,13,12,17,16,21,22,17,16,15,20,21,22,23,24,19,14,9,8,7,12,17,16,11,10,15,16,11,10,5,6,1,2,7,12,11,6,7,12,17,22,23,24,19,18,17,16,21,20,15,10,5,0
12,17,6,24,0,23,16,1,22,2,8,21,20,10,4,5,7,18,3,9,14,11,19,13,15 102  16391951799 3,2,7,6,11,10,15,20,21,16,11,6,5,10,11,12,13,18,23,22,17,16,15,10,11,6,1,2,3,4,9,14,13,8,3,4,9,14,19,18,17,16,11,12,13,8,9,14,13,18,17,16,21,20,15,10,5,0,1,2,3,8,13,18,19,14,13,18,23,24,19,18,17,22,23,18,17,12,7,6,5,10,11,16,21,22,17,12,7,6,11,16,21,20,15,16,17,12,7,6,1,0
9,3,11,7,24,1,4,0,20,17,14,13,16,12,18,8,21,23,19,6,5,10,2,15,22 101  26887546722 2,1,0,5,10,11,12,17,22,23,18,13,12,17,18,19,14,13,8,7,12,13,18,17,12,13,8,3,2,1,6,7,8,3,2,1,6,5,10,15,20,21,22,17,18,23,24,19,14,9,4,3,2,7,6,5,10,15,20,21,22,23,24,19,14,9,4,3,8,7,6,5,10,15,20,21,16,11,12,13,18,19,14,13,8,7,6,11,12,17,18,23,24,19,14,13,8,7,2,1,0
7,24,16,1,22,19,14,15,11,13,23,10,6,4,2,3,9,17,20,21,18,12,5,8,0 114  27660300225 23,18,17,16,15,10,11,6,7,2,3,8,13,12,11,6,1,2,3,8,13,14,9,4,3,8,13,12,7,6,5,0,1,2,3,8,7,6,5,10,11,12,17,16,21,22,23,18,19,14,9,8,7,12,17,16,21,22,23,18,19,14,9,8,7,12,11,16,15,20,21,22,23,24,19,14,9,8,7,6,11,12,17,18,23,24,19,14,13,18,17,16,15,10,5,6,1,2,3,8,13,18,17,16,21,22,23,18,17,16,11,6,1,0
20,16,19,0,22,17,24,5,6,23,4,1,2,21,11,10,9,12,14,13,7,8,3,18,15 111  29677896305 2,7,6,11,10,5,0,1,2,7,6,11,16,15,10,5,0,1,6,7,8,9,4,3,2,1,6,7,12,13,18,17,22,21,20,15,10,5,6,11,12,13,14,9,8,3,2,7,12,13,18,17,22,21,20,15,16,11,12,13,18,19,14,9,8,13,18,23,24,19,14,9,4,3,8,7,6,11,12,17,22,23,24,19,14,9,8,7,12,17,22,21,16,17,22,23,24,19,14,9,8,7,12,11,10,15,16,11,6,5,0
11,0,2,14,24,19,21,20,3,5,15,23,13,4,22,10,8,6,9,17,7,18,16,12,1 105  30750423209 2,3,8,9,4,3,2,7,8,13,12,17,16,11,6,7,2,1,6,5,10,11,12,7,6,11,12,13,18,19,14,9,8,7,12,17,18,23,24,19,14,13,8,3,4,9,14,13,8,7,12,17,16,21,22,23,24,19,14,13,18,17,16,15,20,21,22,23,18,17,16,15,10,11,16,21,20,15,10,5,6,11,16,17,12,13,8,7,6,11,16,21,20,15,10,5,0,1,6,5,10,11,6,5,0
22,18,21,6,17,7,15,20,11,5,8,1,4,14,12,0,3,24,10,23,13,2,9,19,16 111  33184213333 10,11,6,7,2,1,0,5,10,11,6,1,0,5,10,11,6,7,8,9,14,13,12,7,8,13,18,17,22,23,24,19,18,17,16,15,10,11,6,7,12,13,18,17,16,21,20,15,10,11,16,15,10,5,6,11,12,7,2,3,4,9,8,13,18,17,22,21,16,15,10,11,12,7,6,1,2,3,4,9,8,7,2,3,8,13,18,17,22,23,24,19,18,17,12,7,2,3,8,13,18,17,22,21,16,17,12,7,6,1,0
19,13,14,8,24,21,2,18,16,4,15,12,7,10,17,9,1,20,11,6,3,0,22,23,5 107  27060797858 16,11,12,13,8,7,2,3,4,9,8,3,2,1,6,11,10,5,0,1,6,11,10,15,20,21,16,17,18,19,24,23,22,21,16,11,6,5,10,15,20,21,16,11,12,13,8,7,6,5,10,15,16,17,18,19,14,13,18,17,12,13,18,19,14,9,8,7,6,5,10,11,12,13,8,7,2,1,6,11,12,7,2,1,0,5,6,11,16,17,22,23,24,19,14,13,12,17,18,19,14,9,8,3,2,1,0
22,19,8,9,3,24,7,10,1,17,4,12,2,0,11,6,13,16,20,15,5,14,23,21,18 105  35858917071 12,7,8,3,2,1,6,7,2,1,6,5,10,15,16,17,18,23,22,17,16,21,22,17,12,13,14,9,8,7,6,5,10,11,12,13,8,7,6,11,16,17,18,19,14,13,8,7,12,11,10,5,0,1,6,5,10,15,20,21,22,17,18,13,12,11,6,7,12,11,10,15,16,17,12,11,6,5,10,15,16,21,22,23,18,19,24,23,22,17,18,19,14,9,8,3,4,9,14,13,12,7,2,1,0
5,12,15,7,1,19,13,9,17,20,11,21,8,3,10,18,24,22,14,16,2,0,23,4,6 105  37526478674 16,17,12,7,2,3,8,9,14,13,8,9,14,19,18,13,12,17,18,23,24,19,18,13,14,19,18,23,22,21,16,17,18,23,22,21,16,11,6,7,8,13,12,11,6,5,10,15,20,21,16,11,6,7,8,13,12,11,10,15,16,17,12,11,10,5,6,1,2,3,4,9,14,19,24,23,18,17,12,7,2,3,4,9,14,19,18,17,12,7,6,11,16,17,12,7,6,1,2,7,6,11,10,5,0
17,0,8,24,18,15,11,16,14,19,10,7,23,20,21,3,6,9,4,1,5,12,13,2,22 107  43861104562 6,11,16,15,10,5,0,1,6,11,10,5,6,7,12,13,18,19,14,9,8,13,18,17,16,11,12,13,18,19,14,9,8,3,4,9,8,13,14,9,8,7,12,17,22,23,18,19,14,13,8,3,2,7,12,17,22,21,16,11,10,15,20,21,16,11,6,1,2,7,12,17,22,23,24,19,18,13,8,7,12,17,16,11,10,15,20,21,22,23,18,13,8,3,2,7,6,5,0,1,6,5,10,11,6,1,0
3,7,15,6,8,22,17,11,18,24,2,21,4,23,16,5,13,12,10,14,0,19,20,1,9 102  51562826171 15,10,5,0,1,2,7,12,17,16,11,10,15,16,11,12,17,22,21,16,17,18,23,22,21,16,15,20,21,16,17,18,19,14,9,8,7,12,17,18,19,14,9,8,7,12,17,18,19,24,23,18,13,14,19,24,23,18,13,12,11,6,1,2,3,4,9,14,13,12,11,6,1,0,5,10,15,16,11,6,7,2,1,0,5,6,7,2,1,0,5,10,15,16,17,12,13,8,3,2,1,0
10,4,2,13,5,11,8,20,21,23,22,3,0,24,16,18,15,17,12,19,1,9,14,7,6 104  56642060696 7,2,1,6,7,8,3,2,1,6,11,12,13,18,23,22,21,20,15,10,11,16,21,20,15,10,11,16,17,12,7,6,11,12,13,14,9,4,3,2,7,12,13,18,19,24,23,22,17,18,23,22,21,16,11,12,13,14,19,18,13,8,9,14,19,24,23,18,17,22,21,20,15,10,5,6,7,8,9,14,19,18,17,22,21,16,11,6,7,8,3,2,1,6,5,0,1,6,7,12,11,10,5,0
2,24,15,4,1,23,9,14,8,10,16,6,17,0,20,19,7,3,12,21,18,11,13,22,5 109  70414903712 8,3,4,9,8,7,6,1,2,3,4,9,8,7,6,11,12,17,18,19,24,23,18,19,14,9,8,7,12,13,8,7,12,17,18,19,24,23,18,13,12,17,16,15,10,5,0,1,2,3,8,7,6,5,0,1,2,7,6,1,2,7,12,17,22,23,24,19,18,17,16,21,20,15,10,11,16,15,10,5,6,7,12,13,18,17,16,21,22,23,24,19,18,17,16,15,20,21,22,23,18,17,16,15,10,5,6,1,0
4,11,10,9,20,2,12,0,18,22,3,21,7,5,16,1,14,15,24,8,19,13,23,6,17 103  66140308398 8,13,14,9,4,3,8,7,12,13,14,19,18,23,22,17,16,11,12,13,8,9,14,13,8,7,12,13,18,17,12,7,2,1,0,5,10,15,16,17,22,21,20,15,16,17,22,21,20,15,16,17,22,23,24,19,18,17,12,7,2,3,8,13,14,19,18,23,22,17,16,11,12,7,6,5,10,11,12,17,18,13,12,7,2,1,6,7,8,3,2,1,0,5,6,7,8,9,4,3,2,1,0
1,11,8,14,18,3,6,21,22,5,24,9,16,20,23,7,13,10,4,12,2,19,17,0,15 105  76765928826 22,17,16,11,10,15,16,11,12,13,18,19,14,13,18,17,16,21,22,23,24,19,18,17,16,11,12,7,8,9,14,19,18,17,22,23,24,19,18,17,12,7,8,3,4,9,8,3,2,1,6,5,10,15,20,21,22,17,16,11,10,15,20,21,16,17,12,7,2,1,6,11,12,7,6,5,10,11,12,13,8,7,2,1,6,5,10,15,20,21,22,17,18,13,14,9,8,3,2,1,6,7,2,1,0
16,8,19,24,1,22,13,4,7,3,15,11,0,17,5,18,9,21,20,14,12,6,23,2,10 106  85229373547 7,8,3,2,7,6,11,16,17,18,13,8,3,4,9,14,19,18,13,8,9,14,19,18,23,24,19,14,13,12,7,8,13,18,23,22,17,16,15,10,5,0,1,2,7,12,11,16,21,20,15,16,21,22,17,18,19,14,9,8,13,12,11,10,5,0,1,2,3,8,13,12,11,16,17,12,11,10,15,16,11,6,5,0,1,2,3,4,9,8,7,6,5,10,15,20,21,22,17,18,13,8,7,6,5,0
2,13,5,4,1,22,24,21,9,3,18,19,8,11,10,16,14,7,20,0,23,12,15,17,6 103  89294599875 24,23,18,13,8,3,4,9,8,13,12,17,16,11,6,7,12,11,6,1,2,3,4,9,8,13,18,17,12,13,14,19,18,17,16,11,10,5,0,1,2,7,12,13,14,19,18,17,16,11,12,17,16,21,20,15,10,11,16,21,22,23,24,19,18,17,16,15,20,21,22,17,12,13,18,23,22,17,16,11,6,5,0,1,6,7,12,11,16,15,20,21,22,17,18,13,12,11,6,7,2,1,0
17,9,1,0,23,2,6,16,11,15,19,3,20,22,13,21,10,8,12,7,18,5,14,4,24 103  95095876975 8,7,2,1,6,7,8,9,14,19,18,13,8,3,2,1,0,5,6,11,12,17,16,21,20,15,16,11,10,15,16,17,18,23,22,17,12,13,18,17,12,7,6,1,2,7,8,13,14,9,4,3,8,13,18,23,22,21,20,15,16,17,12,11,6,7,8,9,14,13,8,9,14,19,18,13,12,11,6,1,0,5,10,15,16,17,22,23,18,13,14,19,18,17,12,13,8,9,4,3,2,1,0
7,5,14,1,20,6,10,13,15,12,21,8,17,18,22,23,16,19,2,0,3,24,4,9,11 105  95628842882 14,9,4,3,2,7,8,9,14,13,12,7,8,13,18,23,22,17,12,7,6,11,12,13,18,23,22,21,20,15,10,11,12,7,8,13,18,19,24,23,22,21,20,15,10,5,0,1,6,11,16,17,22,21,20,15,16,11,12,17,18,19,14,9,8,3,4,9,8,13,12,7,2,3,8,13,18,19,24,23,22,17,12,13,14,9,4,3,8,7,6,1,2,7,6,5,10,11,12,13,8,7,6,5,0
10,21,2,9,16,19,14,13,12,24,7,17,1,8,20,4,23,5,0,22,18,15,11,3,6 108 102899791604 13,14,9,4,3,8,7,6,1,2,7,12,11,6,5,10,15,20,21,16,11,6,5,0,1,6,7,12,11,10,15,16,17,18,13,12,11,10,5,6,7,12,17,18,19,14,9,8,7,2,3,8,7,12,11,16,17,22,21,16,15,20,21,16,17,18,23,24,19,14,13,18,23,22,17,18,19,14,9,8,13,12,17,18,13,14,9,4,3,8,7,6,11,12,7,2,1,0,5,6,11,16,17,12,7,2,1,0
14,5,11,18,9,23,15,0,1,10,2,16,22,12,13,24,4,19,6,20,7,8,17,21,3 107 110270234873 6,5,10,11,6,5,0,1,6,7,8,9,14,13,18,19,24,23,18,17,16,15,10,5,6,7,2,1,6,7,8,13,14,19,18,17,16,21,22,23,24,19,18,17,12,11,10,15,20,21,22,23,18,13,12,11,16,15,20,21,22,17,18,13,12,11,6,7,8,9,14,19,24,23,18,17,16,15,10,5,6,7,8,3,4,9,14,13,8,3,4,9,8,7,12,17,18,13,8,7,12,17,16,15,10,5,0
1,6,16,19,14,13,11,15,18,21,12,20,7,4,17,10,9,23,24,8,5,2,0,3,22  96 130554745247 17,16,11,10,5,6,7,8,13,14,9,8,3,4,9,14,19,18,23,22,17,18,13,8,9,14,13,8,7,12,17,22,21,16,11,6,7,12,17,22,23,18,13,12,17,22,23,18,17,16,11,10,15,20,21,22,23,24,19,14,13,8,3,2,7,12,11,10,15,16,21,22,23,18,13,8,3,2,7,8,9,14,13,12,7,6,5,10,11,12,17,16,11,6,1,0
17,23,24,4,15,6,0,8,14,3,18,13,10,16,12,21,7,19,11,1,2,5,22,20,9 106 122569434743 7,8,9,4,3,8,9,14,19,18,17,22,23,18,13,8,7,2,1,0,5,6,11,16,21,22,17,12,7,2,1,6,11,16,15,20,21,16,17,12,13,18,17,12,7,2,1,6,11,10,15,16,17,12,7,2,1,6,5,10,15,16,11,12,13,14,19,24,23,18,17,16,11,12,13,14,19,24,23,18,17,16,11,12,13,8,9,14,13,8,7,6,5,0,1,6,11,12,13,8,7,2,1,6,5,0
20,0,7,23,13,10,16,17,2,19,9,8,18,14,6,4,15,5,1,24,3,22,12,11,21 105 227168760367 6,5,0,1,6,11,10,5,0,1,6,11,16,15,20,21,22,23,24,19,14,9,8,3,2,1,6,11,16,15,10,5,6,11,16,17,18,19,14,13,8,3,2,1,6,11,16,17,18,13,8,9,4,3,2,1,6,11,16,17,12,7,8,9,4,3,2,1,6,11,16,21,20,15,10,5,0,1,6,11,16,21,22,23,18,17,16,21,22,17,12,13,8,9,4,3,2,7,12,11,16,15,10,5,0
10,18,5,0,14,16,24,17,11,23,19,21,1,13,3,7,12,4,20,9,8,22,2,15,6 107 224878544481 8,7,12,17,16,11,6,1,2,7,12,11,10,15,16,17,18,13,12,11,16,17,18,13,14,9,8,7,6,11,10,5,0,1,2,3,8,13,12,17,22,23,18,19,14,13,18,19,24,23,18,19,14,9,4,3,8,13,14,9,8,7,12,17,22,21,16,15,20,21,16,17,18,13,8,7,12,11,10,15,16,11,10,5,0,1,2,7,12,11,6,1,2,7,12,17,18,13,8,7,12,11,6,7,2,1,0
12,9,1,11,24,19,3,5,7,15,0,14,23,21,2,20,22,18,8,16,6,4,17,13,10 110 333288492163 5,6,7,8,9,14,19,18,13,12,17,18,13,14,19,18,23,24,19,18,23,22,17,16,21,22,17,12,11,16,15,20,21,22,17,12,13,8,7,2,1,0,5,6,11,10,15,16,11,12,13,18,17,16,11,12,13,8,3,2,1,6,7,2,1,0,5,10,11,12,7,8,9,4,3,2,1,6,7,8,13,14,9,4,3,2,7,8,13,18,19,14,13,18,17,22,23,24,19,18,17,22,21,20,15,10,11,6,5,0
8,2,7,12,10,21,11,14,6,22,24,0,5,23,15,3,1,19,20,16,18,4,13,9,17 111 396484712931 16,15,10,5,6,11,16,21,22,17,16,15,10,5,6,11,12,17,18,13,14,9,8,7,12,13,18,19,24,23,22,21,16,17,12,13,14,19,24,23,22,21,20,15,16,17,18,23,22,21,20,15,16,17,12,13,14,19,24,23,22,17,12,13,8,7,2,3,4,9,8,7,2,3,4,9,14,13,18,23,22,17,12,7,6,1,2,3,8,7,6,1,0,5,6,1,2,7,6,11,10,5,6,1,2,3,8,7,2,1,0
3,16,6,23,17,14,13,4,20,15,2,0,22,12,1,24,9,11,8,10,5,18,19,21,7 113 402053012203 12,13,8,7,12,17,16,11,12,13,14,9,4,3,8,7,6,5,10,11,12,13,18,17,16,11,12,7,6,1,0,5,10,11,12,7,8,13,18,23,22,21,16,15,20,21,16,17,18,19,24,23,22,21,16,17,18,19,14,9,4,3,8,13,18,23,22,21,16,17,18,19,14,9,8,13,12,17,18,19,14,13,12,11,6,5,10,15,16,17,18,19,24,23,18,13,12,7,2,1,0,5,10,15,16,11,6,7,8,3,2,1,0
19,2,7,5,1,20,12,9,23,22,15,8,16,18,11,21,17,10,14,24,13,4,6,3,0 104 466042138975 19,14,9,8,7,2,3,8,13,18,17,16,21,22,17,16,21,20,15,10,5,0,1,2,7,6,5,0,1,2,7,6,11,16,15,10,11,12,17,18,19,14,9,8,7,12,17,18,23,22,21,20,15,16,11,12,17,18,19,14,9,8,7,6,5,10,11,12,17,22,23,18,19,14,9,8,3,4,9,8,7,12,17,22,23,18,19,14,13,8,7,2,3,8,13,12,7,6,1,2,7,6,5,0
0,16,24,2,9,15,8,7,5,23,19,22,12,17,14,1,13,20,21,4,10,18,11,3,6 104 431986001059 1,6,5,10,11,16,17,22,21,16,17,18,13,8,7,2,3,8,7,12,11,10,15,16,11,6,5,10,15,20,21,16,17,12,13,14,9,8,13,18,19,14,13,18,23,24,19,14,9,8,13,18,23,22,21,16,11,12,7,6,1,0,5,10,11,12,7,6,1,2,3,8,13,12,17,18,19,14,13,12,17,18,23,24,19,14,9,4,3,8,7,12,11,6,5,10,15,16,11,6,7,2,1,0
19,3,6,9,11,10,0,13,5,24,23,8,18,17,7,15,21,12,20,16,4,14,1,2,22 108 441395338030 1,0,5,6,1,2,7,6,5,0,1,6,11,10,15,16,17,18,13,14,9,4,3,8,7,12,11,16,17,22,21,16,15,20,21,16,15,10,11,16,17,18,23,22,17,18,19,14,13,12,17,18,23,24,19,18,13,8,7,6,11,12,7,6,11,16,17,22,23,18,13,8,7,2,3,8,9,14,19,18,13,12,7,2,1,6,7,8,9,4,3,2,1,6,11,10,5,0,1,6,7,8,13,12,11,6,5,0
4,8,6,11,1,17,21,0,24,18,19,23,14,15,20,12,22,7,13,3,9,5,10,2,16 113 436345019946 12,11,10,15,16,21,20,15,16,21,22,17,12,13,18,17,12,13,14,19,18,13,8,9,14,13,12,11,16,17,18,23,24,19,14,13,12,11,10,15,16,21,20,15,16,17,18,13,8,7,2,1,0,5,10,11,6,7,2,1,0,5,6,7,2,3,4,9,8,7,12,17,22,23,24,19,18,13,14,9,8,7,6,1,2,3,4,9,8,7,12,17,22,21,16,11,6,1,2,7,12,11,10,15,20,21,16,17,12,11,6,5,0
1,5,22,12,0,24,19,7,4,2,18,9,15,16,14,17,23,20,10,21,3,13,11,6,8 106 493220378665 9,8,7,6,1,2,3,8,7,12,11,10,5,6,1,0,5,6,7,12,17,22,21,20,15,10,11,12,13,18,23,22,21,16,15,10,11,12,13,8,7,12,17,16,15,10,5,6,7,2,3,4,9,14,13,18,17,22,23,18,19,24,23,22,21,20,15,10,11,12,17,18,19,14,9,8,13,12,7,8,13,18,23,22,17,16,15,10,5,6,7,2,3,8,13,18,17,16,21,22,17,16,15,10,5,0
14,17,5,24,22,6,1,15,16,21,11,9,23,3,10,8,18,2,20,19,0,7,4,13,12 114 541100214498 21,16,17,22,23,18,17,12,7,6,1,0,5,6,1,2,7,8,13,18,17,12,7,8,13,14,9,4,3,8,7,6,11,12,13,14,19,18,13,14,9,4,3,8,7,6,5,10,11,16,17,22,23,24,19,14,9,8,7,12,17,18,19,14,13,12,11,16,21,22,17,16,15,20,21,22,23,18,17,16,15,10,11,6,7,12,17,16,11,6,5,0,1,2,7,12,17,22,23,24,19,14,9,8,7,12,17,16,15,10,11,6,5,0
6,0,13,20,11,23,14,16,8,21,10,7,19,17,24,3,5,2,15,1,18,4,22,12,9 115 838603331964 2,3,8,13,14,9,4,3,8,7,6,11,16,15,10,5,6,11,16,17,18,13,8,7,2,1,6,11,16,17,22,21,16,17,22,23,18,17,12,7,6,11,12,13,14,19,18,17,16,11,10,15,16,21,20,15,16,11,12,13,8,3,2,7,8,9,14,19,24,23,22,21,16,17,12,7,8,9,14,19,18,23,22,21,16,17,12,7,8,3,4,9,14,13,18,23,22,21,16,11,12,13,8,3,2,7,6,5,0,1,2,7,6,5,0
9,17,19,24,13,21,3,10,5,22,18,2,16,11,7,6,8,15,14,1,12,23,4,20,0 114 1061733176570 19,18,23,22,21,16,17,18,23,22,17,12,7,8,3,2,1,6,7,2,1,6,11,10,5,0,1,6,11,10,15,16,21,22,17,16,11,12,13,14,9,8,7,6,5,10,15,20,21,16,15,10,11,12,7,6,11,12,13,18,19,14,9,8,13,18,19,14,9,8,3,4,9,8,7,12,17,22,23,24,19,14,9,8,3,2,7,12,11,16,17,18,23,22,17,18,19,14,13,12,17,18,13,8,7,12,11,6,7,2,1,6,5,0
3,21,19,16,5,20,12,0,11,18,24,13,14,22,4,6,8,7,17,23,2,15,10,1,9 109 1077995920087 2,3,8,7,6,11,10,5,6,1,2,7,12,17,16,11,10,15,20,21,16,11,6,7,12,17,22,21,16,17,18,13,8,7,6,5,10,15,16,17,18,23,22,17,18,19,24,23,18,13,8,9,14,13,8,3,4,9,14,19,18,13,8,7,12,17,16,11,12,13,8,7,6,1,0,5,10,11,6,5,10,15,20,21,16,11,12,7,2,3,8,9,14,13,12,7,2,1,6,7,8,3,2,1,0,5,6,1,0
17,1,24,2,20,23,3,0,5,11,9,4,18,19,15,10,8,13,7,16,6,22,14,21,12 113 1846423518883 2,3,4,9,14,13,12,7,8,13,12,11,6,7,12,11,10,5,0,1,2,7,12,11,16,17,18,13,12,17,22,23,18,19,24,23,18,19,14,13,8,3,2,7,12,13,18,17,12,13,8,9,4,3,2,7,12,13,18,17,12,11,10,5,6,7,8,9,14,13,12,11,16,17,12,7,8,13,18,17,12,11,10,15,16,17,22,21,20,15,16,21,22,23,18,13,12,11,16,17,22,21,16,17,12,7,6,11,12,7,2,1,0
3,22,15,21,14,12,7,18,6,19,11,16,10,2,4,23,8,5,0,17,9,13,1,24,20 110 3288483999260 13,12,17,16,15,10,11,12,7,6,11,12,13,18,17,16,21,20,15,10,5,6,1,2,3,8,7,12,13,14,9,8,13,18,23,24,19,18,17,22,23,24,19,14,13,12,17,16,21,22,23,18,17,16,11,6,1,0,5,6,7,12,17,16,11,10,15,20,21,16,15,10,5,6,7,2,3,8,13,12,7,2,1,6,7,8,9,4,3,2,7,8,13,14,9,8,13,18,17,12,11,16,17,22,21,16,15,10,5,0
10,17,23,11,12,2,9,14,22,13,20,15,24,1,8,3,18,6,16,7,5,4,0,19,21  98     13043064 17,12,13,8,9,14,19,24,23,18,17,16,15,10,11,12,7,2,1,6,11,16,21,20,15,10,11,16,21,22,23,18,19,24,23,18,13,12,7,2,3,4,9,14,13,12,7,2,1,6,11,10,5,0,1,6,11,16,21,22,23,18,13,8,3,2,1,6,11,10,5,6,11,16,21,22,23,18,17,12,7,8,9,4,3,2,1,6,11,12,7,8,9,4,3,2,1,0
0,10,1,3,15,19,17,8,6,4,11,22,2,14,9,21,24,20,5,7,12,23,18,13,16  86     29542084 1,2,3,4,9,14,13,8,7,12,13,8,3,2,7,8,13,18,23,22,17,16,11,6,7,12,13,18,17,22,23,18,19,24,23,22,21,16,11,6,5,10,11,6,7,12,11,16,17,18,19,14,13,12,17,18,13,14,19,18,23,22,21,16,15,20,21,16,15,10,5,0,1,6,7,12,11,16,17,12,11,10,5,6,1,0
11,8,24,5,4,12,23,22,7,9,14,20,15,1,2,3,10,13,18,0,21,16,17,19,6  89     40006796 18,17,12,11,10,15,16,17,12,11,6,5,10,15,16,17,12,7,2,3,8,13,14,19,24,23,18,17,12,7,8,13,18,19,14,13,18,23,22,17,12,11,6,1,2,7,6,5,0,1,2,3,8,7,6,5,10,15,16,21,22,17,12,13,8,7,12,11,6,7,2,3,8,13,18,23,22,17,18,19,24,23,22,21,20,15,10,5,0
0,23,22,8,1,10,16,5,20,2,11,7,17,21,6,19,4,24,3,9,18,12,15,13,14  94     51970933 5,6,7,2,1,6,11,16,15,20,21,22,17,12,11,6,7,8,13,12,7,2,3,4,9,14,13,18,23,22,17,12,7,8,9,14,19,24,23,22,17,12,11,6,7,8,13,18,17,16,15,20,21,22,23,18,17,16,11,6,5,10,15,20,21,16,11,6,7,2,3,4,9,14,19,18,17,22,21,16,11,10,5,0,1,2,3,8,7,12,11,10,5,0
6,1,10,3,4,5,11,24,15,7,18,19,17,20,2,16,22,13,12,0,9,8,14,21,23  85     58447715 18,17,22,23,18,17,16,21,22,17,16,11,12,13,14,19,18,17,16,15,20,21,16,15,10,11,12,7,8,13,14,19,18,17,16,15,10,11,6,7,2,1,0,5,6,7,8,9,14,19,18,17,12,13,18,17,16,15,10,5,6,1,2,7,8,13,14,19,18,23,24,19,14,9,8,13,18,17,16,21,20,15,10,5,0
11,1,8,10,17,22,13,15,19,7,4,12,14,5,0,16,20,24,3,6,21,23,18,2,9  92     39405736 19,18,17,22,23,18,17,12,7,6,11,10,5,0,1,6,11,10,15,16,11,12,13,14,19,24,23,18,17,22,21,20,15,10,11,12,17,16,15,10,11,12,13,8,3,4,9,14,19,18,13,8,7,6,11,12,13,8,7,2,3,4,9,8,7,2,1,6,11,12,7,2,3,4,9,14,19,18,23,22,17,12,7,2,1,6,5,10,11,6,1,0
5,16,11,1,17,20,10,6,13,4,21,22,18,7,15,23,2,19,3,9,12,8,14,0,24  81     55772914 18,17,16,11,6,7,8,13,14,19,18,17,12,13,18,23,22,21,20,15,10,5,6,1,2,3,4,9,8,13,18,23,22,21,20,15,10,11,6,1,2,3,8,13,18,23,22,17,12,7,2,3,8,9,14,13,18,23,22,21,16,17,12,7,8,13,18,17,12,13,18,23,22,21,20,15,16,11,6,5,0
15,6,8,5,7,2,11,12,16,4,3,1,9,13,24,10,20,17,19,14,18,22,0,21,23  74      5192867 21,16,17,22,23,18,19,14,13,12,7,6,5,0,1,6,11,10,15,20,21,22,17,12,11,10,5,6,7,8,3,4,9,14,13,12,7,8,13,18,17,16,15,10,11,12,17,16,11,6,7,2,3,8,9,14,13,18,23,24,19,18,17,12,13,8,7,2,1,0,5,6,1,0
12,18,10,16,7,13,19,0,3,14,9,20,6,17,1,11,21,4,15,23,22,8,2,5,24  97    136738733 6,1,2,3,4,9,14,13,12,7,2,3,8,9,4,3,8,13,12,17,16,11,10,15,16,17,18,19,14,13,12,11,6,7,2,3,8,13,12,11,16,17,22,23,18,19,14,9,8,13,12,17,22,21,20,15,16,11,6,5,0,1,2,3,4,9,8,7,12,17,22,21,16,11,6,5,0,1,2,7,12,17,18,13,12,11,6,7,8,13,12,11,10,5,6,1,0
