3,17,2,20,4,1,15,7,9,13,0,22,10,11,16,19,24,14,23,8,18,5,12,6,21     338713 80.25  76 24 13 20 19 11,12,15,16,17,20 4,7,9,14,19,22 1,2,3,5,6,10 8,13,18,21,23,24
19,16,5,6,22,15,23,14,9,24,4,12,20,8,1,13,18,0,2,11,3,7,17,10,21      59475 80.01  95 16 24 29 26 4,8,9,12,14,15 2,7,11,16,20,21 1,3,5,6,10,13 17,18,19,22,23,24
13,22,23,16,15,0,10,6,14,3,18,19,12,4,9,20,24,7,17,1,8,21,11,2,5      34648 80.74  93 22 30 21 20 11,15,16,19,20,21 1,2,5,6,10,22 3,4,8,9,13,14 7,12,17,18,23,24
20,5,22,18,24,3,19,9,6,1,4,13,15,16,11,17,12,8,23,10,2,7,21,0,14      42324 80.50  89 24 20 25 20 3,4,7,8,11,13 12,15,16,17,20,22 1,2,5,6,9,10 14,18,19,21,23,24
8,6,14,9,19,3,20,22,11,21,5,4,17,13,10,0,12,23,16,7,24,18,2,1,15      23814 79.74  91 22 25 21 23 3,4,8,9,12,18 7,15,16,20,21,23 1,5,6,10,11,13 2,14,17,19,22,24
16,10,11,13,1,8,9,5,24,7,4,17,6,12,20,22,23,3,19,14,15,0,21,2,18       6603 80.28  79 20 21 19 19 1,2,5,6,11,15 10,16,17,20,21,22 3,4,9,12,13,14 7,8,18,19,23,24
10,16,4,12,21,20,7,22,18,17,8,3,23,1,9,0,24,19,6,14,11,2,15,13,5     162991 80.11  87 23 19 24 21 4,11,15,16,20,21 12,13,17,18,22,23 1,3,5,6,7,10 2,8,9,14,19,24
12,18,10,16,7,13,19,0,3,14,9,20,6,17,1,11,21,4,15,23,22,8,2,5,24     398790 80.15  87 25 18 21 23 8,9,12,13,17,18 11,15,16,20,21,22 2,3,4,6,7,10 1,5,14,19,23,24
0,5,2,3,22,10,20,11,14,21,13,17,15,24,8,12,6,9,16,4,19,23,1,7,18         24 79.24  78 19 20 17 22 1,5,6,7,11,17 12,13,15,18,19,23 3,4,8,9,14,16 2,10,20,21,22,24
6,1,10,3,4,5,11,24,15,7,18,19,17,20,2,16,22,13,12,0,9,8,14,21,23    1212585 80.42  73 18 18 12 25 11,15,16,20,21,22 2,12,13,17,18,23 1,3,5,6,7,10 4,8,9,14,19,24
17,4,8,9,13,3,11,1,19,10,2,22,6,16,20,5,14,7,15,24,18,12,0,21,23      20097 80.11  76 20 24 20 12 3,7,11,12,16,17 14,15,18,20,21,22 1,2,5,6,10,13 4,8,9,19,23,24
2,19,21,24,15,7,14,23,16,13,17,9,10,11,0,20,1,3,8,6,12,5,22,4,18    1156110 81.13  90 23 23 20 24 3,4,8,9,13,14 11,12,15,16,17,20 1,2,5,6,7,10 18,19,21,22,23,24
5,16,11,1,17,20,10,6,13,4,21,22,18,7,15,23,2,19,3,9,12,8,14,0,24    9634779 80.48  69 14 21 18 16 1,3,4,5,13,14 11,12,15,16,20,21 2,6,7,8,9,10 17,18,19,22,23,24
11,1,8,10,17,22,13,15,19,7,4,12,14,5,0,16,20,24,3,6,21,23,18,2,9      18729 79.24  82 26 19 19 18 2,5,6,9,14,19 1,10,11,15,16,20 3,4,7,8,12,13 17,18,21,22,23,24
19,18,8,7,20,3,16,12,21,2,22,0,23,9,17,24,14,11,4,1,5,13,6,15,10    2224341 81.07  99 19 24 28 28 3,4,7,8,9,17 12,15,16,20,21,22 1,2,5,6,10,11 13,14,18,19,23,24
5,13,19,4,22,15,18,24,20,23,14,17,16,7,0,8,21,2,10,6,1,12,3,11,9     651441 80.36  92 24 18 22 28 7,8,9,10,11,14 12,15,16,17,20,21 1,2,3,4,5,6 13,18,19,22,23,24
6,5,16,1,2,8,0,9,7,12,24,10,3,23,22,18,19,14,13,15,11,20,17,4,21    1112799 80.25  74 17 18 16 23 1,3,4,5,9,14 12,13,17,18,22,23 2,6,7,8,10,11 15,16,19,20,21,24
15,6,8,5,7,2,11,12,16,4,3,1,9,13,24,10,20,17,19,14,18,22,0,21,23     147841 80.58  64 14 17 18 15 3,4,8,9,12,13 10,15,16,20,21,22 1,2,5,6,7,11 14,17,18,19,23,24
21,10,8,14,18,2,12,1,22,16,6,11,9,23,20,15,3,17,13,0,7,19,24,5,4    2532196 80.96  83 22 17 20 24 3,4,7,8,9,14 12,13,17,18,22,23 1,2,5,6,10,11 15,16,19,20,21,24
14,13,23,12,20,1,3,15,19,2,9,10,22,0,4,17,21,6,8,16,18,5,24,7,11    4864530 80.66  89 20 24 20 25 3,4,7,8,12,13 16,17,18,20,21,22 1,2,5,6,10,11 9,14,15,19,23,24
19,1,11,20,17,5,7,9,21,22,24,15,14,13,10,12,0,16,8,4,2,23,6,18,3      27570 80.61  90 19 21 22 28 4,8,9,10,13,14 11,12,15,16,20,21 1,2,3,5,6,7 17,18,19,22,23,24
20,7,2,4,14,19,16,1,10,11,3,5,23,9,6,21,8,12,17,0,24,15,22,13,18        180 79.54  75 16 18 23 18 2,7,15,16,20,21 8,11,12,13,14,23 1,3,5,6,9,10 4,17,18,19,22,24
0,20,23,24,16,14,9,4,22,3,1,7,19,12,17,2,10,6,13,15,11,21,8,5,18      16626 80.45  90 22 18 23 27 10,11,15,16,20,21 12,13,17,18,19,22 1,2,3,5,6,7 4,8,9,14,23,24
17,12,24,2,9,6,3,4,20,13,14,15,8,10,16,21,1,23,22,0,5,19,11,18,7      10735 80.22  83 21 25 14 23 2,6,7,10,11,14 1,5,15,17,20,21 3,4,8,9,12,13 16,18,19,22,23,24
18,2,20,3,24,22,16,12,21,5,10,11,8,1,9,17,15,6,14,0,19,7,13,23,4       4290 80.50  85 21 25 20 19 13,14,15,17,18,19 7,12,16,20,21,22 1,2,5,6,10,11 3,4,8,9,23,24
6,3,20,15,23,1,14,24,21,11,12,13,18,19,5,17,10,2,4,8,7,9,16,0,22    1519749 80.53  87 18 25 20 24 2,3,4,8,12,13 15,16,17,20,21,22 1,5,6,7,10,11 9,14,18,19,23,24
4,19,14,3,11,21,5,0,18,22,10,16,7,23,17,15,13,12,2,9,24,20,8,6,1          1 79.35  87 28 24 17 18 1,5,13,14,19,22 2,6,11,12,17,23 3,4,7,8,9,18 10,15,16,20,21,24
15,24,14,23,3,2,11,16,10,12,6,13,5,17,4,1,18,7,8,20,9,21,22,0,19     259689 80.25  79 16 21 20 22 16,17,18,20,21,22 7,8,10,12,13,23 1,2,5,6,11,15 3,4,9,14,19,24
13,8,6,21,5,2,4,0,19,10,11,20,16,9,17,3,18,1,24,15,23,12,22,7,14        531 79.54  87 21 21 25 20 4,9,10,17,18,19 7,12,13,14,22,23 1,2,3,5,6,8 11,15,16,20,21,24
5,23,14,2,10,15,11,19,7,22,9,24,0,12,17,13,8,1,16,18,3,4,21,20,6       4002 79.77  94 15 22 31 26 2,7,12,16,20,21 1,5,6,11,17,22 3,4,8,9,13,14 10,15,18,19,23,24
13,17,3,15,11,12,14,19,24,0,8,10,4,22,21,18,9,1,23,16,6,20,7,5,2      41580 79.87  97 23 28 20 26 15,16,18,20,21,22 1,2,5,6,7,23 3,8,10,11,12,17 4,9,13,14,19,24
13,8,19,12,18,20,3,6,9,14,22,11,2,10,4,5,1,23,16,0,15,7,21,17,24         39 78.74  75 24 16 20 15 1,5,10,11,13,20 7,15,17,21,22,23 2,6,9,12,18,19 3,4,8,14,16,24
4,6,22,15,20,9,1,17,16,23,18,5,7,14,0,24,12,8,11,21,13,3,19,10,2      30345 80.02 100 24 27 24 25 10,11,12,13,14,15 7,16,17,20,21,22 1,2,4,5,6,9 3,8,18,19,23,24
6,15,4,20,5,7,23,17,21,13,22,19,0,11,18,3,1,16,12,2,14,24,8,10,9      11364 79.67  92 25 27 21 19 3,8,9,13,14,17 15,18,20,21,22,23 1,2,4,5,6,7 10,11,12,16,19,24
17,11,9,23,22,24,14,5,20,7,4,2,15,18,21,10,13,19,6,12,0,16,1,3,8      13047 80.21  98 19 26 22 31 2,6,10,11,12,19 1,5,15,16,20,21 4,7,8,9,13,14 3,17,18,22,23,24
9,4,0,18,20,19,23,15,21,7,16,17,1,6,2,14,11,24,12,13,10,3,22,8,5         63 79.71  98 21 21 25 31 2,3,6,7,10,22 11,15,16,17,21,23 8,12,13,14,18,19 1,4,5,9,20,24
22,9,13,5,7,23,3,15,20,19,1,12,11,0,17,6,14,10,2,8,4,18,21,16,24    9396387 80.15  87 20 26 24 17 2,6,10,11,12,14 1,5,15,17,20,22 3,4,7,8,9,13 16,18,19,21,23,24
4,18,3,21,15,16,10,13,6,5,22,1,0,19,24,7,23,11,12,14,8,9,2,17,20   23233959 80.71  88 22 26 23 17 7,8,9,10,11,12 15,16,17,20,21,22 1,2,3,4,5,6 13,14,18,19,23,24
17,6,12,8,4,5,15,14,13,23,3,21,11,0,16,22,9,19,1,20,10,18,2,7,24       1417 79.85  75 19 20 19 17 1,5,6,10,15,16 3,4,8,9,17,23 2,7,11,12,13,14 18,19,20,21,22,24
13,4,9,1,21,18,22,3,11,8,10,5,2,24,23,16,17,14,12,15,19,20,6,7,0         19 79.73  86 23 18 19 26 2,6,7,11,12,15 10,16,17,19,20,22 1,3,4,5,8,9 13,14,18,21,23,24
7,15,9,22,4,20,0,18,21,10,2,6,12,17,8,11,24,1,13,3,19,23,16,5,14        669 80.49  82 27 17 14 24 1,2,5,6,10,20 12,13,14,17,18,22 3,4,7,8,9,11 15,16,19,21,23,24
10,4,13,1,8,9,7,21,5,6,18,15,20,3,12,16,2,19,14,24,0,22,23,11,17        300 79.83  76 21 19 20 16 1,3,4,5,12,13 15,16,17,18,21,22 2,6,7,8,9,10 11,14,19,20,23,24
22,1,19,3,6,17,10,15,12,0,11,16,4,21,24,23,13,9,5,14,18,8,7,2,20       1995 80.39  89 20 24 21 24 10,11,15,16,17,20 1,2,5,6,12,21 3,4,7,8,9,13 14,18,19,22,23,24
21,18,9,15,23,19,13,24,20,8,7,14,3,6,16,11,4,10,0,2,1,17,12,22,5      20790 79.86 100 26 22 25 27 9,11,15,16,20,21 1,5,12,14,17,22 2,4,6,7,8,10 3,13,18,19,23,24
12,20,2,13,11,7,17,15,10,6,21,23,14,3,16,1,24,18,22,4,9,19,0,5,8   13357482 80.93  90 22 24 23 21 3,4,8,9,13,14 11,12,15,17,20,21 1,2,5,6,7,10 16,18,19,22,23,24
14,22,15,21,2,23,10,7,1,8,13,9,12,6,4,11,16,19,24,20,18,17,5,3,0     226075 80.87  86 18 23 19 26 3,4,8,9,12,13 11,15,16,17,20,22 1,2,5,6,7,10 14,18,19,21,23,24
15,16,1,24,7,8,2,4,21,22,10,12,6,18,9,11,23,3,19,20,13,17,14,5,0      26940 80.75  82 22 23 18 19 11,15,16,17,20,21 3,4,7,8,13,22 1,2,5,6,10,12 9,14,18,19,23,24
18,5,13,1,15,12,16,7,20,22,24,17,21,8,14,6,3,4,2,23,0,11,10,9,19    2920465 80.43  86 26 23 15 22 2,6,10,11,15,16 1,3,4,5,20,21 7,8,9,12,13,14 17,18,19,22,23,24
1,24,7,21,6,19,5,23,11,16,20,3,8,18,9,13,14,22,10,15,17,2,0,12,4     501085 80.90  88 21 23 18 26 3,4,9,11,12,14 15,16,17,20,21,22 1,2,5,6,7,10 8,13,18,19,23,24
15,0,16,2,20,14,23,1,6,8,21,7,9,19,13,3,17,22,24,18,5,11,4,12,10       1170 80.98  87 23 23 25 16 1,2,5,6,10,15 11,12,16,17,20,21 3,4,7,8,9,14 13,18,19,22,23,24
13,23,14,3,17,18,9,24,21,16,19,4,1,0,22,20,6,12,2,15,5,8,10,7,11     228280 80.54 103 23 29 27 24 1,2,5,6,10,20 11,15,16,21,22,23 7,8,12,13,17,18 3,4,9,14,19,24
14,6,3,17,23,8,12,21,15,4,1,22,2,20,11,24,9,18,10,0,7,16,19,13,5      18258 80.07  89 16 24 25 24 3,8,10,11,12,18 15,16,17,20,21,22 1,2,5,6,7,9 4,13,14,19,23,24
2,14,15,12,9,19,10,21,4,20,3,6,8,16,1,0,24,17,7,22,5,13,11,23,18        180 80.39  87 16 24 22 25 4,7,8,9,12,16 11,15,17,20,21,22 1,2,5,6,10,14 3,13,18,19,23,24
17,18,7,24,21,4,10,0,8,3,5,2,6,9,1,16,13,12,20,14,11,19,15,23,22        108 79.33  81 17 23 20 21 11,12,13,15,16,19 14,18,20,21,22,23 2,4,6,7,10,17 1,3,5,8,9,24
13,3,15,21,16,7,8,12,0,5,14,17,2,9,20,6,1,23,24,18,11,10,22,19,4      21811 79.81  82 25 26 17 14 10,11,14,15,16,17 1,5,6,7,20,21 2,3,4,8,9,12 13,18,19,22,23,24
18,21,23,13,10,4,20,22,15,16,24,6,8,0,1,11,3,14,7,17,2,5,19,12,9  334745649 80.66  99 25 30 20 24 11,12,15,16,18,20 1,2,5,6,10,21 3,4,7,8,9,13 14,17,19,22,23,24
22,18,16,15,1,13,19,21,24,10,5,17,6,11,2,4,0,12,23,9,14,3,20,8,7       7915 79.73  98 23 17 30 28 2,6,10,11,16,21 8,9,12,13,20,23 1,3,4,5,7,15 14,17,18,19,22,24
0,22,14,15,20,5,24,4,13,17,9,7,3,6,10,8,2,19,1,21,11,23,18,12,16        147 78.51  98 21 28 26 23 8,9,11,12,13,17 15,16,19,20,21,23 1,3,4,6,10,14 2,5,7,18,22,24
20,19,7,24,11,1,15,14,5,23,10,8,17,22,9,2,4,3,0,18,12,6,16,21,13      81147 80.49  84 18 21 22 23 11,12,13,14,16,17 1,5,6,10,15,20 2,3,4,7,8,9 18,19,21,22,23,24
12,22,8,17,4,2,18,11,15,5,13,3,6,21,16,7,20,0,24,14,23,10,19,1,9     386694 79.76  85 24 26 14 21 3,6,7,11,12,18 1,5,10,15,16,20 2,4,8,9,13,14 17,19,21,22,23,24
10,20,15,5,18,8,24,2,22,1,19,16,13,9,23,6,12,0,3,14,21,17,4,7,11       2544 79.38  83 18 23 15 27 3,7,12,13,17,22 4,9,11,14,18,23 2,6,10,16,20,21 1,5,8,15,19,24
1,5,24,21,13,4,19,11,17,9,15,22,3,23,0,6,7,16,10,12,18,14,8,2,20       3660 80.32  86 20 21 22 23 1,2,5,6,10,15 7,16,18,21,22,23 3,4,8,9,13,14 11,12,17,19,20,24
18,14,11,21,0,22,2,4,3,16,15,5,23,20,8,19,10,1,9,24,17,13,6,7,12     288655 80.99  90 19 30 18 23 1,2,5,6,10,15 12,16,17,20,21,22 3,4,7,8,9,11 13,14,18,19,23,24
2,12,13,19,9,7,11,18,15,21,0,4,16,5,22,20,10,24,6,17,14,1,3,23,8    2861397 79.87  84 17 22 24 21 2,4,7,10,11,20 12,15,16,17,21,22 1,3,5,6,8,9 13,14,18,19,23,24
7,13,15,12,14,22,11,2,19,18,8,1,9,10,24,17,0,3,5,20,4,6,21,16,23       9789 80.17  86 23 21 20 22 4,9,13,14,18,19 12,16,17,20,21,22 2,6,7,10,11,15 1,3,5,8,23,24
23,13,15,24,6,10,12,2,17,19,14,16,3,8,7,11,0,20,21,22,5,18,9,4,1      14112 80.09  90 19 21 26 24 2,3,4,7,8,19 14,15,16,20,21,22 1,5,6,9,10,11 12,13,17,18,23,24
7,21,13,16,11,8,23,9,20,0,1,22,3,17,5,6,18,15,14,12,24,2,4,10,19  768485718 80.86  89 27 21 19 22 1,2,5,6,10,21 7,11,12,16,17,22 3,4,8,9,13,14 15,18,19,20,23,24
18,3,16,19,24,11,17,7,14,1,6,4,5,8,20,12,22,10,0,21,15,2,9,13,23       6564 79.62  82 23 17 19 23 2,4,9,12,13,17 3,7,8,14,16,19 1,5,6,10,11,15 18,20,21,22,23,24
7,9,5,3,10,20,4,19,8,14,16,2,18,12,11,23,22,13,15,17,21,6,24,1,0       6577 79.66  76 17 17 25 17 6,7,15,16,20,21 13,14,18,19,22,23 1,5,10,11,12,17 2,3,4,8,9,24
9,19,20,6,12,14,17,0,1,2,5,22,8,24,10,21,15,3,23,4,7,16,13,11,18     987462 81.11  85 22 22 20 21 3,4,8,9,13,14 7,15,16,20,21,22 1,2,5,6,10,11 12,17,18,19,23,24
15,18,11,12,5,6,17,1,3,8,21,19,16,22,4,9,24,10,7,20,23,0,14,13,2     638946 80.86  85 21 19 23 22 1,5,6,10,11,15 12,16,17,20,21,22 2,3,4,7,8,9 13,14,18,19,23,24
24,3,4,11,12,18,5,2,22,1,8,14,16,21,13,9,10,17,15,6,0,20,7,19,23   21703377 81.07  82 20 17 21 24 3,4,8,9,13,14 7,15,16,17,20,21 1,2,5,6,10,11 12,18,19,22,23,24
3,4,6,21,5,13,2,17,16,22,14,11,8,9,19,0,1,15,10,20,23,24,12,7,18      95472 79.17  83 14 26 22 21 4,8,9,13,18,19 12,16,17,20,21,22 2,3,5,6,7,10 1,11,14,15,23,24
9,14,13,0,22,8,24,17,21,1,11,16,12,23,20,15,5,10,2,3,4,7,6,19,18         58 79.48  97 23 22 26 26 1,4,5,11,15,16 13,14,18,19,22,23 2,3,6,7,9,10 8,12,17,20,21,24
17,4,6,1,21,19,12,11,2,20,10,5,24,8,9,22,14,0,15,23,18,3,7,13,16     291289 80.64  85 29 17 17 22 15,16,17,20,21,22 3,7,8,9,13,23 1,2,4,5,6,10 11,12,14,18,19,24
22,21,17,16,24,14,1,13,23,12,15,18,20,2,19,6,11,8,7,5,0,10,9,3,4      11172 79.72  96 25 22 24 25 2,6,9,11,16,21 7,8,12,13,17,22 1,5,10,14,15,20 3,4,18,19,23,24
4,9,6,1,22,17,23,11,3,10,8,20,12,24,0,16,13,19,7,15,21,2,14,18,5     387316 80.42  88 21 21 26 20 2,7,8,10,11,12 15,16,17,20,21,22 1,3,4,5,6,9 13,14,18,19,23,24
22,7,8,24,21,9,5,15,19,17,13,2,0,1,18,10,6,23,14,12,20,16,3,4,11      15844 80.43  84 20 23 17 24 11,12,13,16,17,18 8,9,15,20,21,22 1,2,5,6,7,10 3,4,14,19,23,24
8,7,14,22,23,0,19,24,16,1,5,4,9,2,20,3,21,12,18,6,13,11,15,10,17        102 79.35  99 23 21 26 29 4,11,14,15,20,21 12,13,17,18,22,23 1,3,5,7,8,19 2,6,9,10,16,24
10,8,5,6,4,22,19,18,21,16,24,23,0,7,14,9,3,2,12,13,15,1,17,20,11      93763 80.43  84 20 18 18 28 1,5,6,10,11,15 2,7,12,17,18,19 3,4,8,9,13,14 16,20,21,22,23,24
21,17,10,13,3,11,4,7,22,24,2,9,0,12,5,19,14,20,1,23,16,15,18,8,6     468804 80.91  86 18 20 28 20 3,4,7,8,9,13 12,15,16,17,21,22 1,2,5,6,10,11 14,18,19,20,23,24
9,1,11,17,4,12,8,21,3,6,13,14,10,19,18,5,16,2,15,23,0,7,22,20,24       1755 79.70  72 16 19 24 13 2,3,4,11,12,17 13,15,16,20,21,22 1,5,6,7,8,9 10,14,18,19,23,24
5,2,1,0,8,4,6,21,11,13,9,14,17,20,23,22,10,7,18,19,15,24,12,3,16       2334 80.22  73 19 15 25 14 10,15,16,20,21,22 1,2,5,6,11,23 3,4,8,9,13,14 7,12,17,18,19,24
2,12,22,15,13,24,11,14,7,21,17,9,4,5,16,0,20,3,19,1,23,6,10,8,18      23940 80.04  93 22 25 22 24 2,6,10,11,16,21 1,4,5,7,20,22 3,8,9,12,13,14 15,17,18,19,23,24
18,14,16,8,19,12,21,6,9,22,13,15,11,23,4,5,2,7,24,0,1,20,10,3,17     480456 80.54  83 15 23 21 24 7,11,12,15,16,20 1,2,5,6,10,21 4,8,9,13,14,19 3,17,18,22,23,24
21,20,4,2,10,15,22,24,11,23,13,14,9,6,12,0,8,1,16,7,3,5,19,17,18      28917 79.67  95 20 26 26 23 15,16,17,20,21,22 8,10,13,18,19,23 1,2,3,4,5,7 6,9,11,12,14,24
8,16,15,10,1,6,22,20,5,17,3,11,7,4,18,13,9,23,24,21,19,2,0,12,14     140491 80.51  88 22 22 24 20 3,7,11,16,20,21 4,8,9,13,14,22 1,2,5,6,10,15 12,17,18,19,23,24
13,24,14,10,7,2,22,8,23,5,20,21,11,16,12,1,18,17,3,4,15,0,6,19,9      80115 79.25  83 20 18 22 23 1,5,8,15,20,21 6,11,16,17,18,22 2,7,10,12,13,14 3,4,9,19,23,24
15,0,9,17,8,21,6,13,3,23,7,2,22,5,4,11,24,10,19,1,14,16,12,18,20        667 80.15  83 18 21 18 26 2,6,9,10,11,15 12,16,17,20,21,22 3,4,7,8,13,14 1,5,18,19,23,24
2,6,21,0,19,22,15,4,3,9,18,1,20,5,17,7,23,16,11,24,8,10,13,14,12        141 79.75  83 21 23 24 15 2,11,12,13,17,18 10,15,16,20,21,22 1,5,6,7,8,14 3,4,9,19,23,24
11,10,2,6,4,0,15,8,5,13,12,19,23,9,21,14,3,1,16,17,18,20,22,24,7      40581 80.11  73 21 21 14 17 1,5,6,10,11,15 7,12,14,16,21,22 2,3,4,8,9,13 17,18,19,20,23,24
19,4,20,15,8,18,13,23,21,24,0,2,10,5,22,11,14,3,17,6,1,16,7,9,12          3 78.78  98 25 23 23 27 1,10,11,15,16,21 12,13,14,17,18,23 4,5,6,7,8,9 2,3,19,20,22,24
14,18,24,13,3,21,17,11,9,7,20,5,23,1,12,19,22,6,0,8,10,2,15,16,4       2058 79.88  86 19 21 22 24 2,3,6,7,10,20 15,16,17,19,21,22 4,8,9,12,13,14 1,5,11,18,23,24
1,7,8,9,13,16,24,3,22,4,17,11,0,6,20,15,21,12,19,14,10,5,2,18,23    2927886 80.98  66 16 21 12 17 2,6,7,10,11,12 15,16,17,20,21,22 1,3,4,5,8,9 13,14,18,19,23,24
14,3,0,5,13,1,7,11,17,10,19,18,4,12,2,9,22,6,8,15,23,21,20,24,16         36 80.08  86 25 22 20 19 4,8,9,11,13,14 10,15,20,21,22,23 1,2,3,5,6,7 12,16,17,18,19,24
22,14,2,17,12,0,15,6,18,5,20,9,19,21,4,11,16,7,10,8,3,24,23,1,13        549 80.33  89 23 21 26 19 2,3,4,8,9,14 11,15,16,20,21,22 1,5,6,10,12,13 7,17,18,19,23,24
15,5,17,10,7,8,1,9,6,4,24,20,18,19,12,16,0,13,2,22,14,21,11,23,3    4228303 80.51  76 20 17 17 22 2,3,4,7,8,13 15,16,17,20,21,22 1,5,6,9,10,11 12,14,18,19,23,24
7,2,1,10,17,21,8,18,22,23,3,13,19,14,9,24,5,20,6,16,4,11,15,0,12      58950 80.26  89 23 23 19 24 6,15,16,20,21,22 3,4,8,9,14,23 1,2,5,7,10,11 12,13,17,18,19,24
2,19,20,16,4,9,17,11,0,3,18,14,21,10,5,23,22,8,13,24,1,6,15,12,7     689913 80.11  84 16 22 24 22 4,8,9,13,14,21 12,17,18,19,22,23 1,2,3,5,6,7 10,11,15,16,20,24
7,1,6,24,9,21,16,3,19,5,0,20,10,4,18,11,12,8,15,23,14,22,17,2,13        112 79.60  76 19 20 19 18 2,15,17,20,21,22 12,13,14,18,19,23 1,5,7,10,11,16 3,4,6,8,9,24
24,16,2,11,9,22,23,13,19,14,4,5,18,15,8,20,17,12,6,21,10,0,7,3,1      62817 80.24  87 20 22 16 29 3,4,8,9,13,19 1,2,5,6,10,20 7,12,14,15,17,18 11,16,21,22,23,24
1,5,15,22,9,20,10,19,7,17,12,13,0,24,3,18,6,4,11,21,2,8,23,16,14     287997 80.55  78 17 23 20 18 7,11,12,13,17,18 3,15,16,20,21,22 1,2,5,6,8,10 4,9,14,19,23,24
3,8,21,14,24,19,18,13,9,22,12,5,16,23,17,11,20,0,6,10,15,1,2,7,4     716436 80.54  87 20 18 24 25 1,5,15,16,20,21 12,13,17,18,22,23 2,3,6,7,10,11 4,8,9,14,19,24
5,22,23,9,10,13,20,16,21,6,18,11,4,19,12,17,8,7,0,24,1,14,2,3,15      40194 79.91  90 21 25 23 21 11,13,16,17,18,20 4,8,9,14,15,21 1,2,5,6,7,10 3,12,19,22,23,24
15,8,22,14,20,6,17,18,12,11,24,4,23,16,2,0,3,5,13,19,9,10,21,1,7       1929 80.10  97 22 27 26 22 7,9,12,13,14,19 3,4,8,17,20,21 1,2,5,6,10,11 15,16,18,22,23,24
3,6,17,2,14,21,4,19,0,10,18,8,1,9,7,24,13,15,23,11,16,22,20,12,5     587139 80.97  84 17 19 26 22 4,7,8,9,13,14 11,15,16,20,21,22 1,2,3,5,6,10 12,17,18,19,23,24
3,15,6,16,24,17,12,8,21,11,7,13,0,9,18,19,2,10,14,22,23,1,20,5,4        630 80.05  90 25 24 19 22 1,5,8,11,13,15 16,17,20,21,22,23 2,3,6,7,10,12 4,9,14,18,19,24
3,4,13,6,10,7,0,2,24,22,19,5,23,11,12,15,14,9,17,21,18,1,20,16,8       5685 80.04  86 19 21 22 24 1,5,13,14,15,20 8,9,11,12,16,21 2,3,4,6,7,10 17,18,19,22,23,24
0,19,5,22,17,9,18,24,2,4,8,15,16,12,23,10,7,14,6,21,3,11,13,20,1     215838 80.10  92 19 23 27 23 2,6,7,11,16,21 1,5,10,15,20,22 3,4,8,9,14,19 12,13,17,18,23,24
20,2,15,0,5,21,3,10,11,16,19,18,1,9,6,4,24,14,13,8,22,7,12,23,17       5890 80.77  89 26 16 23 24 11,15,16,17,20,21 7,8,9,12,13,22 1,2,3,5,6,10 4,14,18,19,23,24
14,18,20,0,10,8,12,17,21,11,22,23,15,13,24,3,19,6,9,1,5,7,4,16,2       9822 79.68 105 28 27 26 24 3,4,9,13,14,18 2,6,10,15,19,23 1,5,7,8,11,12 16,17,20,21,22,24
13,24,15,22,16,9,10,5,7,21,12,23,19,2,8,18,0,17,14,3,20,1,11,4,6        259 79.76  94 18 22 27 27 11,12,16,17,18,20 2,3,4,7,8,22 1,5,6,9,10,15 13,14,19,21,23,24
9,18,10,15,19,23,0,8,12,5,20,21,14,22,11,16,1,3,6,2,17,24,13,4,7     176410 80.70  94 21 26 24 23 11,14,15,16,17,20 1,2,5,6,10,21 3,4,7,8,9,12 13,18,19,22,23,24
1,12,0,9,4,21,13,15,3,18,19,10,16,22,8,7,6,17,24,11,14,2,23,20,5     111610 80.15  78 23 17 15 23 2,6,7,10,12,21 15,16,17,20,22,23 1,3,4,5,8,9 11,13,14,18,19,24
14,15,13,21,16,19,5,10,8,17,0,22,12,7,23,2,24,3,1,20,9,18,11,6,4        876 79.23 100 26 32 19 23 5,9,10,13,14,15 1,6,11,16,20,21 2,3,4,7,8,12 17,18,19,22,23,24
2,22,5,24,19,17,16,9,1,12,20,8,7,13,23,3,6,0,21,11,10,4,18,14,15     232104 80.00  85 22 21 24 18 1,2,3,5,6,16 10,12,17,20,21,22 4,7,8,9,11,15 13,14,18,19,23,24
4,7,18,20,10,19,8,9,12,21,3,13,11,2,6,16,0,17,15,23,1,5,14,22,24         24 78.20  86 28 14 22 22 2,9,10,12,20,21 11,13,15,16,17,22 4,5,6,7,8,14 1,3,18,19,23,24
22,6,3,11,5,24,1,12,2,15,7,0,8,18,23,17,20,16,19,13,14,10,4,9,21         73 80.16  85 20 22 19 24 2,3,4,8,9,21 10,15,16,17,20,22 1,5,6,7,11,12 13,14,18,19,23,24
2,16,5,8,4,14,18,10,22,13,11,20,1,24,17,19,9,21,0,3,6,15,7,12,23     214162 80.97  76 19 19 20 18 3,4,8,9,13,14 7,15,16,19,20,21 1,2,5,6,10,11 12,17,18,22,23,24
16,11,21,8,13,7,20,23,10,4,17,14,1,19,15,0,9,6,3,18,12,22,24,2,5      20595 80.27  89 18 23 28 20 3,4,8,11,12,13 9,14,15,16,17,22 1,2,5,6,7,10 18,19,20,21,23,24
8,24,22,11,6,0,16,20,2,18,23,10,17,15,21,14,3,9,4,13,19,7,1,5,12    5325285 80.90 103 25 26 24 28 3,4,7,8,9,12 16,17,20,21,22,23 1,2,5,6,10,11 13,14,15,18,19,24
